"Company","Domain","Rank","Primary Website","Primary Domain","Number of Employees","Change in 
Rank","Revenues
($millions)","Revenue 
Change","Profits
($millions)","Profit 
Change","Assets
($millions)","Market Value 
As of 3/31/22 ($m)","MX Lookup Result"
"Fidelity National Financial","fidelitynationalfinancial.com","238","https://fnf.com/","fnf.com","28290","50","15643","0.451","2422","0.697","60690","13850","['0 mail1.fnf.com.']"
"DTEEnergy","newlook.dteenergy.com","239","https://www.newlook.dteenergy.com/","newlook.dteenergy.com","10300","11","15369","0.262","907","-0.337","39719","25615","['no mx server found']"
"DTEEnergy","dteenergy.com","239","https://www.newlook.dteenergy.com/","newlook.dteenergy.com","10300","11","15369","0.262","907","-0.337","39719","25615","['10 cluster8.us.messagelabs.com.', '20 cluster8a.us.messagelabs.com.']"
"Murphy USA","murphyusa.com","240","https://www.murphyusa.com/","murphyusa.com","10430","82","15319","0.612","396.9","0.028","4048","4889","['0 murphyusa-com.mail.protection.outlook.com.']"
"Halliburton","halliburton.ru","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['0 halliburton-ru.mail.protection.outlook.com.']"
"Halliburton","halliburton.org","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['20 mx.netidentity.com.cust.hostedemail.com.', '10 mx.netidentity.com.cust.hostedemail.com.']"
"Halliburton","halliburton.no","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['2 mail102.halliburton.com.', '1 hourela002.halliburton.com.']"
"Halliburton","halliburton.net","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['20 mx.netidentity.com.cust.hostedemail.com.', '10 mx.netidentity.com.cust.hostedemail.com.']"
"Halliburton","halliburton.com.au","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['50 alt4.aspmx.l.google.com.', '40 alt3.aspmx.l.google.com.', '20 alt1.aspmx.l.google.com.', '10 aspmx.l.google.com.', '30 alt2.aspmx.l.google.com.']"
"Halliburton","halliburton.com","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['0 halliburton-com.mail.protection.outlook.com.']"
"Halliburton","halliburton.co.uk","241","https://www.halliburton.com/","halliburton.com","40000","-30","15295","0.059","1457","0","22321","34029","['5 mail.h-email.net.']"
"Automatic Data Processing","myalight.com","242","https://www.adp.com/","adp.com","56000","-34","15005","0.028","2598.5","0.054","48773","95577","['10 mx.myalight.com.']"
"Automatic Data Processing","adp.com","242","https://www.adp.com/","adp.com","56000","-34","15005","0.028","2598.5","0.054","48773","95577","['10 mxa-0006eb01.gslb.pphosted.com.', '10 mxb-0006eb01.gslb.pphosted.com.']"
"Edison International","sce.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['10 mxa-0044d002.gslb.pphosted.com.', '10 mxb-0044d002.gslb.pphosted.com.']"
"Edison International","edisonventures.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['1 edisonventures.com.2.0001.arsmtp.com.', '0 edisonventures.com.1.0001.arsmtp.com.']"
"Edison International","edisoninnovations.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['0 mail.edisoninnovations.com.']"
"Edison International","edisonenergygroup.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['10 mxb-00296d01.gslb.pphosted.com.', '10 mxa-00296d01.gslb.pphosted.com.']"
"Edison International","edisonenergy.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['10 mxa-00296d01.gslb.pphosted.com.', '10 mxb-00296d01.gslb.pphosted.com.']"
"Edison International","edison.com","243","https://www.edison.com/","edison.com","13003","-17","14905","0.098","759","0.027","74745","26694","['no mx server found']"
"BorgWarner","borgwarner.ru","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['10 mx4.masterhost.ru.', '20 mx.mastermail.ru.']"
"BorgWarner","borgwarner.pl","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['10 blackhole.aftermarket.pl.']"
"BorgWarner","borgwarner.in","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['0 borgwarner.in.']"
"BorgWarner","borgwarner.fr","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['10 custmx.cscdns.net.']"
"BorgWarner","borgwarner.com.au","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['10 mail.borgwarner.com.au.']"
"BorgWarner","borgwarner.com","244","https://www.borgwarner.com/","borgwarner.com","49300","51","14838","0.46","537","0.074","16575","9335","['10 mx1.hc2246-34.iphmx.com.', '10 mx2.hc2246-34.iphmx.com.']"
"Nordstrom","nordstromrack.com","245","https://www.nordstrom.com/","nordstrom.com","72000","44","14789","0.38","178","0","8869","4321","['40 alt3.us.email.fireeyecloud.com.', '30 alt2.us.email.fireeyecloud.com.', '10 primary.us.email.fireeyecloud.com.', '20 alt1.us.email.fireeyecloud.com.']"
"Nordstrom","nordstrom.com","245","https://www.nordstrom.com/","nordstrom.com","72000","44","14789","0.38","178","0","8869","4321","['10 primary.us.email.fireeyecloud.com.', '20 alt1.us.email.fireeyecloud.com.', '30 alt2.us.email.fireeyecloud.com.', '40 alt3.us.email.fireeyecloud.com.']"
"Nordstrom","hauteLook.com","245","https://www.nordstrom.com/","nordstrom.com","72000","44","14789","0.38","178","0","8869","4321","['40 alt3.us.email.fireeyecloud.com.', '20 alt1.us.email.fireeyecloud.com.', '30 alt2.us.email.fireeyecloud.com.', '10 primary.us.email.fireeyecloud.com.']"
"Loews","loewsregencynewyork.com","246","https://loews.com/","loews.com","10340","-7","14657","0.165","1578","0","81626","15971","['10 custmx.cscdns.net.']"
"Loews","loewshotels.com","246","https://loews.com/","loews.com","10340","-7","14657","0.165","1578","0","81626","15971","['20 mx0b-0013e101.pphosted.com.', '10 mxa-0013e101.gslb.pphosted.com.', '10 mxb-0013e101.gslb.pphosted.com.', '20 mx0a-0013e101.pphosted.com.']"
"Loews","loews.com","246","https://loews.com/","loews.com","10340","-7","14657","0.165","1578","0","81626","15971","['10 mxb-001d4001.gslb.pphosted.com.', '10 mxa-001d4001.gslb.pphosted.com.']"
"Guardian Life Ins. Co. of America","guardianlifeinsurance.com","247","https://www.guardianlife.com/","guardianlife.com","9150","-20","14648","0.08","288.8","11.285","90420","0","['10 relay1.netnames.net.', '20 relay2.netnames.net.']"
"Guardian Life Ins. Co. of America","guardianlife.com","247","https://www.guardianlife.com/","guardianlife.com","9150","-20","14648","0.08","288.8","11.285","90420","0","['20 mxb-00220101.gslb.pphosted.com.', '10 mx0a-00220101.pphosted.com.', '10 mx0b-00220101.pphosted.com.', '20 mxa-00220101.gslb.pphosted.com.']"
"Pioneer Natural Resources","pxd.com","248","https://www.pxd.com/","pxd.com","1932","180","14643","1.19","2118","0","36811","60728","['5 us-smtp-inbound-1.mimecast.com.', '5 us-smtp-inbound-2.mimecast.com.']"
"Pioneer Natural Resources","pioneernatural.com","248","https://www.pxd.com/","pxd.com","1932","180","14643","1.19","2118","0","36811","60728","['10 mailstore1.secureserver.net.', '0 smtp.secureserver.net.']"
"AutoZone","autozone.com","249","https://www.autozone.com/","autozone.com","85050","-11","14630","0.158","2170.3","0.252","14516","40583","['10 us-smtp-inbound-2.mimecast.com.', '10 us-smtp-inbound-1.mimecast.com.']"
"Lam Research","lamresearch.com","250","https://www.lamresearch.com/","lamresearch.com","14100","54","14626","0.456","3908.5","0.736","15892","74997","['0 lamresearch-com.mail.protection.outlook.com.']"
"American Family Insurance Group","amfam.com","251","https://www.amfam.com/","amfam.com","13590","-19","14612","0.118","734.5","0.822","36316","0","['10 mxa-00177601.gslb.pphosted.com.', '10 mxb-00177601.gslb.pphosted.com.']"
"Illinois Tool Works","itwproline.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['0 itwproline-com.mail.protection.outlook.com.']"
"Illinois Tool Works","itwprobrands.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['0 itwprobrands-com.mail.protection.outlook.com.']"
"Illinois Tool Works","itwfoodequipment.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['10 aspmx2.googlemail.com.', '10 aspmx3.googlemail.com.', '0 itwfoodequipment-com.mail.protection.outlook.com.', '1 aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.']"
"Illinois Tool Works","itwconstruction.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['0 itwconstruction-com.mail.protection.outlook.com.']"
"Illinois Tool Works","itwcip.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['10 itwcip-com.mail.protection.outlook.com.']"
"Illinois Tool Works","itwchemtronics.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['0 chemtronics-com.mail.protection.outlook.com.']"
"Illinois Tool Works","itw.com","252","https://www.itw.com/","itw.com","45000","-12","14455","0.15","2694","0.277","16077","65312","['0 itw-com.mail.protection.outlook.com.']"
"Parker-Hannifin","parker.com","253","https://www.parker.com/","parker.com","54640","-30","14348","0.048","1746.1","0.447","20341","36457","['10 mxb-002a1601.gslb.pphosted.com.', '20 mail02.parker.com.', '20 mail01.parker.com.', '10 mxa-002a1601.gslb.pphosted.com.']"
"Otis Worldwide","otis.com","254","https://www.otis.com/","otis.com","70000","-18","14298","0.121","1246","0.375","12279","32701","['10 mxb-005a8301.gslb.pphosted.com.', '10 mxa-005a8301.gslb.pphosted.com.']"
"Omnicom Group","phdnetwork.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 eu-smtp-inbound-2.mimecast.com.', '10 eu-smtp-inbound-1.mimecast.com.']"
"Omnicom Group","omnicomgroup.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 eu-smtp-inbound-2.mimecast.com.', '10 eu-smtp-inbound-1.mimecast.com.']"
"Omnicom Group","omd.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 eu-smtp-inbound-2.mimecast.com.', '10 eu-smtp-inbound-1.mimecast.com.']"
"Omnicom Group","omd-spain.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 mail.omd-spain.com.']"
"Omnicom Group","kbb.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['5 mxb-0028a403.gslb.pphosted.com.', '5 mxa-0028a403.gslb.pphosted.com.']"
"Omnicom Group","ddb.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 eu-smtp-inbound-2.mimecast.com.', '10 eu-smtp-inbound-1.mimecast.com.']"
"Omnicom Group","annalect.com","255","https://www.omnicomgroup.com/","omnicomgroup.com","71700","-26","14289","0.085","1407.8","0.489","28422","17566","['10 eu-smtp-inbound-1.mimecast.com.', '10 eu-smtp-inbound-2.mimecast.com.']"
"Principal Financial","principal.com.mx","256","https://www.principal.com/","principal.com","18600","-50","14263","-0.032","1710.6","0.226","304657","19177","['10 mailb.exchangeadministrado.com.', '10 maila.exchangeadministrado.com.']"
"Principal Financial","principal.com.hk","256","https://www.principal.com/","principal.com","18600","-50","14263","-0.032","1710.6","0.226","304657","19177","['5 mailmx2.hk.net.', '10 gworld.net.', '800 relay.email.hk.net.', '5 mailmx1.hk.net.']"
"Principal Financial","principal.com.br","256","https://www.principal.com/","principal.com","18600","-50","14263","-0.032","1710.6","0.226","304657","19177","['326 ms36029001.msv1.invalid.', '0 principal-com-br.mail.protection.outlook.com.']"
"Principal Financial","principal.com.au","256","https://www.principal.com/","principal.com","18600","-50","14263","-0.032","1710.6","0.226","304657","19177","['0 principal.in.tmes-anz.trendmicro.com.']"
"Principal Financial","principal.com","256","https://www.principal.com/","principal.com","18600","-50","14263","-0.032","1710.6","0.226","304657","19177","['10 mxb-002f7901.gslb.pphosted.com.', '10 mxa-002f7901.gslb.pphosted.com.']"
"Dominion Energy","dominionenergywy.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 mail.b-io.co.']"
"Dominion Energy","dominionenergywv.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 mail.b-io.co.']"
"Dominion Energy","dominionenergyut.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 mail.b-io.co.']"
"Dominion Energy","dominionenergysc.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 csmtp2.scana.com.', '5 csmtp3.scana.com.', '5 csmtp4.scana.com.']"
"Dominion Energy","dominionenergync.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 csmtp2.scana.com.', '5 csmtp4.scana.com.', '5 csmtp3.scana.com.']"
"Dominion Energy","dominionenergyid.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 mail.b-io.co.']"
"Dominion Energy","dominionenergyga.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['5 csmtp4.scana.com.', '5 csmtp3.scana.com.', '5 csmtp2.scana.com.']"
"Dominion Energy","dominionenergyca.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['15 mx2.hurricanedatacentres.com.', '10 mx1.hurricanedatacentres.com.']"
"Dominion Energy","dominionenergy.com","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['10 mx0a-001da402.pphosted.com.', '10 mx0b-001da402.pphosted.com.']"
"Dominion Energy","dominionenergy.co.uk","257","https://www.dominionenergy.com/","dominionenergy.com","17100","-64","14218","-0.118","3288","0","99590","68883","['0 dominionenergy.co.uk.']"
"Kellogg","kelloggs.pl","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['10 custmx.cscdns.net.']"
"Kellogg","kelloggs.nl","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.']"
"Kellogg","kelloggs.it","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.', '20 eu-smtp-inbound-2.mimecast.com.', '10 eu-smtp-inbound-1.mimecast.com.']"
"Kellogg","kelloggs.fr","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.', '10 mx-vh.fr.clara.net.']"
"Kellogg","kelloggs.de","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.', '20 backup-mx.mcs.de.', '10 smtp.mcs.de.']"
"Kellogg","kelloggs.com.mx","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.', '10 mail.kelloggs.com.mx.']"
"Kellogg","kelloggs.com.br","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.']"
"Kellogg","kelloggs.com.au","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['10 mail.kelloggs.com.au.', '50 mail-router.e-dialog.com.', '10 mail.ip.net.au.']"
"Kellogg","kelloggs.com","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['10 mxa-0029fa01.gslb.pphosted.com.', '10 mxb-0029fa01.gslb.pphosted.com.']"
"Kellogg","kelloggs.co.za","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.', '10 corpmx.icon.co.za.']"
"Kellogg","kelloggs.co.uk","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['20 mail.email.kelloggs.co.uk.', '20 punt1.cix.co.uk.', '10 mail.kelloggs.co.uk.', '50 mail-router.e-dialog.com.']"
"Kellogg","kelloggs.co.in","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['10 custmx.cscdns.net.']"
"Kellogg","kelloggs.co.id","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['10 custmx.cscdns.net.']"
"Kellogg","kelloggs.ca","258","https://www.kelloggs.com/","kelloggs.com","31000","-36","14181","0.03","1488","0.189","18178","21890","['50 mail-router.e-dialog.com.']"
"Fluor","fluor.com","259","https://www.fluor.com/","fluor.com","40582","-63","14157","-0.109","-440.2","0","7280","4052","['0 fluor-com.mail.protection.outlook.com.']"
"Fluor","fluor-marine.com","259","https://www.fluor.com/","fluor.com","40582","-63","14157","-0.109","-440.2","0","7280","4052","['10 custmx.cscdns.net.']"
"Fluor","fluor-global.com","259","https://www.fluor.com/","fluor.com","40582","-63","14157","-0.109","-440.2","0","7280","4052","['10 custmx.cscdns.net.']"
"Fluor","fluor-construction.com","259","https://www.fluor.com/","fluor.com","40582","-63","14157","-0.109","-440.2","0","7280","4052","['10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.']"
"AECOM","aecom.nl","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mail.aecom.nl.']"
"AECOM","aecom.mx","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mail.aecom.mx.']"
"AECOM","aecom.jp","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 aecom.jp.']"
"AECOM","aecom.it","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['0 aecom.it.']"
"AECOM","aecom.in","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mx2.hostinger.in.', '5 mx1.hostinger.in.']"
"AECOM","aecom.fr","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mx01.1and1.fr.', '10 mx00.1and1.fr.']"
"AECOM","aecom.de","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 w01841d4.kasserver.com.']"
"AECOM","aecom.com.mx","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mx1c76.carrierzone.com.', '110 mx3c76.carrierzone.com.', '120 mx4c76.carrierzone.com.', '100 mx2c76.carrierzone.com.']"
"AECOM","aecom.com","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 mxb-00219703.gslb.pphosted.com.', '10 mxa-00219703.gslb.pphosted.com.']"
"AECOM","aecom.ca","260","https://aecom.com/","aecom.com","51000","-71","14112","-0.139","173.2","0","11734","10857","['10 custmx.cscdns.net.']"
"Reliance Steel & Aluminum","rsac.com","261","https://www.rsac.com/","rsac.com","13950","82","14093","0.599","1413","2.828","9536","11314","['10 mx1.rsac.iphmx.com.', '10 mx2.rsac.iphmx.com.']"
"Reliance Steel & Aluminum","reliancesteel.com","261","https://www.rsac.com/","rsac.com","13950","82","14093","0.599","1413","2.828","9536","11314","['10 mx156.hostedmxserver.com.']"
"Jacobs Engineering Group","jacobs.us","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '10 alt3.aspmx.l.google.com.', '1 aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.']"
"Jacobs Engineering Group","jacobs.se","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['30 aspmx3.googlemail.com.', '30 aspmx4.googlemail.com.', '30 aspmx5.googlemail.com.', '10 aspmx.l.google.com.', '20 alt1.aspmx.l.google.com.', '20 alt2.aspmx.l.google.com.', '30 aspmx2.googlemail.com.']"
"Jacobs Engineering Group","jacobs.pl","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 blackhole.aftermarket.pl.']"
"Jacobs Engineering Group","jacobs.no","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 jacobs-no.mail.protection.outlook.com.']"
"Jacobs Engineering Group","jacobs.nl","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 jacobs-nl.mail.protection.outlook.com.']"
"Jacobs Engineering Group","jacobs.jp","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mx1.jimdo.com.', '20 mx2.jimdo.com.']"
"Jacobs Engineering Group","jacobs.in","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mx00.udag.de.', '20 mx01.udag.de.']"
"Jacobs Engineering Group","jacobs.fr","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mx186.mb1p.com.', '20 mx186.m2bp.com.']"
"Jacobs Engineering Group","jacobs.fi","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mail.jacobs.fi.']"
"Jacobs Engineering Group","jacobs.de","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mx.jacobs.de.cust.b.hostedemail.com.']"
"Jacobs Engineering Group","jacobs.cz","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mail.jacobs.cz.']"
"Jacobs Engineering Group","jacobs.com","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 mxa-0025cf01.gslb.pphosted.com.', '10 mxb-0025cf01.gslb.pphosted.com.']"
"Jacobs Engineering Group","jacobs.ca","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 smtp.webnames.ca.']"
"Jacobs Engineering Group","jacobs.be","262","https://www.jacobs.com/","jacobs.com","53500","-37","14093","0.038","477","-0.03","14633","17807","['10 jacobs-be.mail.protection.outlook.com.']"
"Corning","corning.jp","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['10 cluster6.us.messagelabs.com.', '20 cluster6a.us.messagelabs.com.']"
"Corning","corning.fr","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['5 mx.dial.oleane.com.']"
"Corning","corning.com.tw","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['10 cluster6.us.messagelabs.com.', '20 cluster6a.us.messagelabs.com.']"
"Corning","corning.com.au","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['10 park-mx.above.com.']"
"Corning","corning.com","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['20 cluster6a.us.messagelabs.com.', '10 cluster6.us.messagelabs.com.']"
"Corning","corning.co.uk","263","https://www.corning.com/","corning.com","61200","14","14082","0.246","1906","2.723","30154","31213","['10 mail2.quickdns.co.uk.']"
"Farmers Insurance Exchange","farmersinsuranceopen.com","264","https://www.farmers.com/","farmers.com","11787","-8","14055","0.184","-366.8","0","21741","0","['0 farmersinsuranceopen-com.mail.protection.outlook.com.']"
"Farmers Insurance Exchange","farmersinsurance.com","264","https://www.farmers.com/","farmers.com","11787","-8","14055","0.184","-366.8","0","21741","0","['10 mxb-0028ab01.gslb.pphosted.com.', '10 mxa-0028ab01.gslb.pphosted.com.']"
"Farmers Insurance Exchange","farmersagent.com","264","https://www.farmers.com/","farmers.com","11787","-8","14055","0.184","-366.8","0","21741","0","['10 farmersagent-com.mail.protection.outlook.com.']"
"Farmers Insurance Exchange","farmers.com","264","https://www.farmers.com/","farmers.com","11787","-8","14055","0.184","-366.8","0","21741","0","['10 mxb-0028ab01.gslb.pphosted.com.', '10 mxa-0028ab01.gslb.pphosted.com.']"
"Qurate Retail","zulily.com","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['10 us-smtp-inbound-2.mimecast.com.', '10 us-smtp-inbound-1.mimecast.com.']"
"Qurate Retail","qvcuk.com","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['100 mx2.hsn.iphmx.com.', '100 mx1.hsn.iphmx.com.']"
"Qurate Retail","qvc.jp","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['10 mx1.hsn.iphmx.com.', '20 mx2.hsn.iphmx.com.']"
"Qurate Retail","qvc.it","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['100 mx1.hsn.iphmx.com.', '100 mx2.hsn.iphmx.com.']"
"Qurate Retail","qvc.in","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['10 custmx.cscdns.net.']"
"Qurate Retail","qvc.de","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['10 mx2.hsn.iphmx.com.', '10 mx1.hsn.iphmx.com.']"
"Qurate Retail","qvc.com","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['100 mx2.hsn.iphmx.com.', '100 mx1.hsn.iphmx.com.']"
"Qurate Retail","qvc.co.kr","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['10 mail.maxion.co.kr.']"
"Qurate Retail","hsn.com","265","https://www.qurateretailgroup.com/","qurateretailgroup.com","26745","-49","14044","-0.009","340","-0.718","16249","1807","['100 mx1.hsn.iphmx.com.', '200 mx2.hsn.iphmx.com.']"
"Pacific Life","pacificlife.com","266","https://www.pacificlife.com/","pacificlife.com","3861","37","13936","0.385","1102","0","209486","0","['10 mx1.hc3452-97.iphmx.com.', '10 mx2.hc3452-97.iphmx.com.']"
"PulteGroup","westinhomes.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mailstore1.secureserver.net.', '0 smtp.secureserver.net.']"
"PulteGroup","pulteservices.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mailstore1.secureserver.net.', '0 smtp.secureserver.net.']"
"PulteGroup","pultemortgage.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxa-001af501.gslb.pphosted.com.', '10 mxb-001af501.gslb.pphosted.com.']"
